AT,V,AP,RH,PE
1.3162981295043854,0.4259786476868327,-1.5791370596478125,54.1,436.37
-0.5448239789610512,0.48736654804270463,1.8590073457762122,59.93,458.87
-0.7313387396508102,0.31423487544483986,-0.1816542699798739,57.07,470.67
-0.7514662318115753,0.2667259786476869,-0.2927794074715366,66.21,475.54
1.704087811801798,0.93576512455516,0.2527439947602898,60.88,432.72
0.23612271687664463,0.5612099644128113,-1.0487670852557645,79.41,441.41
-1.213056718698461,0.2160142348754448,-0.7507496710735669,100.13,472.9
-0.06981516396698893,0.2745551601423487,-1.4797979215870736,91.7,457.83
-0.31805423394976134,0.33274021352313166,0.8235231100584005,66.93,462.05
0.6896622068992239,0.45231316725978643,-0.7541170994824022,61.88,445.3
1.20895150464697,0.43932384341637,-1.2087199346755781,47.74,435.94
-0.9044351722333922,0.28113879003558706,-0.22879826770360726,89.19,472.71
-0.3126869027068907,0.3263345195729538,0.3150414203238014,61.66,464.5
-0.12214664358497893,0.6023131672597865,0.8487788231246849,91.55,449.77
0.9446104409355852,0.8007117437722419,-1.084125083548555,68.29,435.04
-0.9889706393086067,0.2702846975088967,-1.269333646034672,98.56,472.47
-0.69645108657215,0.3455516014234875,-0.9460605187861902,67.03,459.31
1.4612160730618957,0.7973309608540925,-2.330073594818787,64.32,434.62
1.0640335610894593,0.7316725978647688,-1.4208679244323974,51.23,435.34
1.6799348212088796,0.8514234875444838,-1.9916470397305273,69.86,430.64
0.8828861316425713,0.6140569395017793,-0.05537570464843297,66.62,447.16
-1.0681387751409506,0.1850533807829181,0.9700062458428728,55.6,471.72
-0.6602216006827725,0.2572953736654804,-0.09915227396333096,80.82,470.41
-0.9782359768228652,0.40355871886120986,-0.07726398930588196,93.59,468.37
-1.3593164950666892,0.2775800711743772,1.7209427810138476,86.49,483.59
1.0291459080107996,0.8551601423487544,-0.2001751262284684,86.3,432.74
0.5581625914488901,0.8507117437722419,-0.1900728410019623,86.13,438.11
-1.5740097447815196,0.30106761565836304,-0.7928425261840473,81.68,484.75
0.5273004368023831,0.595373665480427,-0.602582821084677,81.38,445.01
0.15158724980143026,0.6313167259786477,0.9093925344837788,80.4,445.82
0.003985640622484132,0.7637010676156583,-1.7912850494046317,71.57,452.47
-0.7420734021365517,0.2768683274021353,1.549203932163091,73.28,459.76
0.4454486353486041,0.6590747330960852,-0.5066111114327735,75.18,445.3
-1.7122185242854417,0.24928825622775797,1.1703682361687682,74.17,486.9
0.044240624944014935,0.5546263345195729,1.1720519503731859,73.53,454.89
0.2763777011981754,0.6211743772241992,0.41774798679337566,89.76,441.19
0.4521577994021927,0.6023131672597865,-0.2557376949743093,83.18,440.5
1.0814773876287895,0.7855871886120996,-0.60763396369793,58.38,435.04
-1.2331842108592261,0.2160142348754448,-0.023385134764458748,76.74,472.16
1.010360248660752,0.6637010676156582,-0.5672248227918674,52.83,442.16
0.7929833333244859,0.43932384341637,-1.2777522170567797,69.29,442.49
0.0053274734332020325,0.25551601423487535,-1.981544754504002,60.34,456.55
1.5725881963514643,0.9163701067615658,-2.6802861493379715,62.94,431.03
-0.7353642380829633,0.2902135231316726,0.023758862959274606,72.77,471.42
-0.5434821461503335,0.32651245551601427,1.9566627696325527,80.37,463.34
0.7580956802458262,0.8224199288256228,-0.5183971108637164,87.36,433.97
-1.685381868071088,0.24928825622775797,1.1467962373069016,73.26,487.0
-1.8222488147642923,0.2807829181494662,2.4095818906212916,86.98,480.19
-1.3136941795022878,0.23167259786476868,0.8353091094893434,85.35,479.56
-0.6602216006827725,0.2667259786476869,-0.35507683303504817,65.2,470.03
1.5658790322978757,0.8713523131672597,-0.05705941885285065,36.48,429.57
-1.8128559850892685,0.23380782918149468,-0.14461255748264662,75.35,489.26
1.1096558766538611,0.7806049822064057,-0.008231706924680476,44.43,435.62
0.8023761629995098,0.596085409252669,0.26958113680448575,52.75,443.84
-0.4401610197250712,0.2069395017793595,-1.159892222747427,90.11,463.76
1.1619873562718508,0.7179715302491102,0.2375905669205115,59.29,447.26
0.6426980585241049,0.7914590747330962,-1.3333147858026013,80.37,430.3
-1.1164447563267872,0.2871886120996441,0.054065718638831146,88.7,475.01
0.5662135883131966,0.686476868327402,0.9700062458428728,44.28,445.11
0.19989323098726702,0.4167259786476868,1.2006750918483056,86.2,450.35
0.3474948401662127,0.6176156583629894,0.44973855667733076,62.25,446.14
0.4588669634557812,0.8026690391459074,-0.7776890983442689,83.37,439.04
0.8453148129424759,0.6010676156583629,0.5322405526938737,67.03,438.46
-0.4307681900500473,0.33096085409252674,0.0675354322741726,76.31,468.57
0.13548525607281783,0.2879003558718861,0.23927428112492918,79.7,461.55
-0.6226502819826772,0.2519572953736655,0.7191328293844086,72.0,468.02
0.11535776391205267,0.6850533807829181,1.2444516611632035,75.36,447.18
0.5970757429597034,0.4889679715302492,-1.1430550807032311,47.58,444.69
-1.3781021544167367,0.2686832740213523,1.0154665293621885,75.77,474.1
1.0519570657930002,0.8288256227758005,-0.8433539523166159,68.29,428.27
1.7698376195269652,0.7612099644128113,-1.6279647715759635,43.88,425.18
0.15829641385501833,0.3455516014234875,-0.799577383001718,35.9,460.6
1.2129770030791234,0.7453736654804269,0.7494396850639651,44.6,436.21
-1.38212765284889,0.3322064056939502,-0.3769651176924972,88.11,476.25
-0.30597773865330213,0.28238434163701065,-2.436147589697197,68.44,461.08
-0.6454614397648779,0.286832740213523,0.6736725458650928,63.42,460.3
1.10428854541099,0.7754448398576511,-0.9393256619685195,75.68,435.04
-0.24425342936028877,0.32669039145907464,-0.7776890983442689,78.72,453.86
-1.611581063481615,0.30106761565836304,-0.8079959540238063,84.29,484.78
0.8077434942423809,0.8793594306049822,-0.5082948256371912,68.87,440.48
0.4628924618879344,0.46156583629893233,-0.22374712509035422,80.05,452.17
1.0036510846071633,0.7845195729537365,0.10794457318023523,51.16,434.47
0.9794980940142449,0.8085409252669037,-0.5941642500625695,82.95,436.8
-0.03358567807761135,0.30391459074733085,-0.011599135333515838,58.63,459.76
-0.8252670364010485,0.3480427046263346,1.7866076349861946,87.17,468.85
-1.030567456440855,0.2790035587188612,2.215954757113105,70.75,468.81
-0.2066821106601933,0.5976868327402135,0.5642311225778479,89.17,454.29
0.5970757429597034,0.8172597864768684,-0.892181664244767,67.56,442.8
0.08583744207626316,0.7101423487544484,-0.014966563742370343,74.94,445.52
0.29113786211606996,0.7101423487544484,0.1012097163625645,72.81,447.43
1.3149562966936674,0.8939501779359428,0.8184719674451475,50.68,437.31
-1.1781690656198012,0.23167259786476868,1.2781259452515954,69.78,477.03
-0.30731957146402006,0.252135231316726,-0.8383028097033629,68.87,456.57
0.7138151974921422,0.5976868327402135,0.6618865464341691,56.24,440.03
-0.7957467145652591,0.351067615658363,-0.05200827623957847,87.41,466.24
0.9177737847212311,0.6494661921708184,-0.11935684441636228,74.24,440.21
-1.5297292620278358,0.2829181494661921,1.2343493759366975,91.84,475.17
-0.9191953331512867,0.3476868327402135,-0.9561628040126963,66.6,466.95
-0.34489089016411556,0.26263345195729526,-0.1833379841842916,81.5,457.81
1.5766136947836171,0.8131672597864769,-0.8113633824326417,74.77,433.34
-1.5283874292171182,0.34430604982206403,1.2781259452515954,68.82,485.19
0.21062789347300834,0.6012455516014233,0.23927428112492918,59.71,450.96
0.8654423051032415,0.6681494661921706,-0.13787770066495678,60.91,446.05
0.034847795268991066,0.4596085409252668,-0.8854468074270962,90.23,449.23
-0.6830327584649732,0.2727758007117437,0.3739714174784777,73.73,469.31
-1.2653881983164508,0.29145907473309607,1.5811945020470461,83.58,479.01
1.2706758139399839,0.755693950177936,-0.8770282364050078,46.86,432.46
-0.35965105108201006,0.24555160142348742,-1.2727010744435074,69.13,458.59
0.8775188003997008,0.4259786476868327,-1.6111276295317676,65.88,440.13
0.536693266477407,0.7240213523131672,1.0676616696991938,78.21,442.9
1.3256909591794093,0.8110320284697509,-1.0167765153717903,70.68,432.43
0.0053274734332020325,0.5567615658362989,1.276442231047178,72.14,455.07
1.886577074059404,0.7939501779359431,-0.028436277377711792,42.62,431.99
1.6759093227767263,0.8846975088967971,-1.3316310715981836,49.92,439.22
1.292145138911467,0.9218861209964412,-0.6497268188084103,76.3,433.14
-1.6961165305568295,0.22135231316725967,1.3825162259255874,62.84,483.95
1.4518232433868719,0.7629893238434161,-0.6244711057421259,64.98,427.94
1.2720176467507014,0.40160142348754446,-1.811489619857663,49.1,435.61
-1.0453276173587498,0.25782918149466194,-0.04358970521749006,66.92,478.29
0.8734933019675475,0.4804270462633451,0.060800575456501874,58.52,453.08
-1.2197658827520492,0.2450177935943061,-0.5167133966592795,87.12,463.14
-1.485448779274152,0.27330960854092523,1.4784879355774718,87.55,480.96
-0.723287742786504,0.2768683274021353,1.483539078190744,73.96,460.38
0.5138821086952066,0.8596085409252668,-1.0420322284380745,88.49,437.19
-1.89336595373233,0.3649466192170818,-0.7692705273221614,95.91,478.02
-0.35830921827129214,0.3314946619217082,1.4128230816051248,81.17,456.07
1.399491763768882,0.7453736654804269,0.7309188288153514,53.09,434.01
-1.2103730530770254,0.25355871886120995,1.1350102378759586,72.42,476.99
1.4370630824689774,0.8809608540925268,-0.7238102438028458,61.87,435.31
1.329716457611562,0.801423487544484,-1.1396876522943957,82.95,432.85
0.03887329370114429,0.5546263345195729,1.2158285196880838,76.43,453.8
1.0600080626573065,0.7046263345195728,-2.277878454481782,57.34,431.33
1.5819810260264882,0.9676156583629892,-1.062236798891106,56.99,431.69
0.7648048442994148,0.8713523131672597,0.3419808475945034,77.84,435.66
-2.08524804566496,0.23274021352313157,0.4446874140640777,81.79,488.05
1.4679252371154843,0.795017793594306,-0.5015599688195205,50.56,429.13
-0.7528080646222933,0.41690391459074727,0.7342862572241868,75.25,464.09
-0.5609259726896634,0.3476868327402135,1.4027207963786188,81.74,465.61
-1.4733722839776928,0.27419928825622775,-0.24395169554338553,89.4,479.23
-1.2237913811842025,0.2160142348754448,-0.7928425261840473,99.91,472.32
-1.5646169151064957,0.2850533807829182,1.4633345077377127,78.77,487.57
0.35420400421980125,0.3496441281138789,-0.14461255748264662,51.58,449.08
-1.421040804359703,0.19466192170818497,0.3167251345282191,58.71,477.38
-1.2881993560986515,0.20960854092526693,-0.10420341657658401,75.97,474.16
0.05631712024047413,0.42437722419928825,-0.15471484270915273,56.8,454.25
1.4759762339797902,0.8295373665480427,-1.4040307823882205,63.39,429.85
-0.7071857490578916,0.2734875444839857,0.7107142583623202,90.64,462.98
1.088186551682378,0.8293594306049822,-0.7962099545928826,86.97,434.04
-0.39588053697138764,0.2704626334519573,0.9733736742517081,50.9,470.84
-1.918860777135966,0.18167259786476864,2.3338147514224192,80.81,488.65
-1.0842407688695626,0.2850533807829182,1.42292536683165,61.49,473.94
1.465241571494049,0.848220640569395,0.08268886011395087,73.68,437.42
-0.48980883372162587,0.27224199288256223,0.48172912656130495,89.23,457.12
-0.5434821461503335,0.2790035587188612,2.05768562189769,64.43,457.49
0.33139284643760075,0.40160142348754446,-1.3063753585318993,84.47,443.41
0.22538805439090284,0.588967971530249,0.4901476975833934,79.73,445.27
0.536693266477407,0.6149466192170819,-0.5167133966592795,89.53,436.74
-1.724295019581901,0.24928825622775797,1.1754193787820213,73.29,487.33
1.569904530730029,0.8177935943060496,-1.2238733625153564,62.35,434.43
0.5823155820418084,0.7608540925266903,-0.05705941885285065,70.68,437.14
0.9231411159641022,0.5131672597864769,-0.06042684726168601,66.73,439.96
1.6021085181872534,0.6644128113879003,-0.6665639608526063,50.16,442.58
0.5917084117168323,0.793238434163701,-1.3114265011451525,60.46,436.88
1.023778576767929,0.347508896797153,-0.7137079585763396,49.9,441.94
0.5420605977202781,0.8293594306049822,-0.6126851063111831,93.03,438.62
-1.0990009297874572,0.24448398576512453,-0.520080825068134,100.15,470.55
0.39714265416276734,0.4259786476868327,-1.641434485211324,83.02,441.76
0.29382152773750525,0.351067615658363,0.11467942999792509,46.11,450.88
-1.4022551450096554,0.2572953736654804,-0.011599135333515838,91.25,482.89
-0.25498809184603005,0.4250889679715302,1.279809659456013,63.67,454.41
-1.6263412243995095,0.32544483985765116,0.8959228208484373,64.85,479.15
-0.3878295401070812,0.351067615658363,0.17192571294816453,57.71,458.67
0.4078773166485091,0.7074733096085409,0.5204545532629499,72.02,446.91
-1.0386184533051612,0.3396797153024911,1.369046512290227,84.49,466.52
0.9365594440712788,0.6425266903914589,-0.8551399517475589,69.0,444.16
-1.7350296820676427,0.25782918149466194,-0.23890055293011334,84.66,489.09
-1.3700511575524308,0.3314946619217082,1.187205378212945,98.06,475.01
-0.17850362163512168,0.34946619217081853,1.5845619304558813,46.38,471.43
-0.17984545444583958,0.6537366548042703,1.1989913776438879,79.02,455.24
0.9285084472069728,0.3418149466192171,-0.9258559483331589,50.39,445.49
1.9697707083239002,0.7774021352313166,-2.0825676067691585,37.9,430.56
-0.6441196069541603,0.2747330960854092,2.0408484798535134,53.29,471.78
1.298854302965055,0.702491103202847,-0.42074168700739517,53.32,443.15
-1.4599539558705161,0.2686832740213523,1.0811313833345353,77.84,475.0
-1.113761090705352,0.24110320284697506,0.7864813975611732,83.45,474.22
0.23209721844449138,0.33256227758007106,-1.2743847886479251,81.66,445.71
-1.9819269192396975,0.2653024911032029,-0.10083598816774864,74.51,491.29
0.940584942503432,0.6923487544483985,-0.07221284669260979,58.88,437.87
-0.8869913456940623,0.351067615658363,-0.04358970521749006,87.68,467.44
1.317639962315103,0.8177935943060496,-0.8736608079961533,67.0,437.14
-0.09933548580277797,0.5612099644128113,-1.0571856562778528,84.07,448.24
0.6990550365742477,0.33256227758007106,-1.2743847886479251,66.65,447.2
-1.372734823173866,0.28540925266903905,2.7513758741183874,87.43,478.12
-0.9259044972048752,0.30213523131672604,0.8268905384672358,94.67,465.44
0.22404622158018542,0.4209964412811388,-0.7490659568691492,85.81,445.65
0.6185450679311866,0.7532028469750888,-0.804628525614971,66.74,437.4
0.04826612337616816,0.32758007117437726,-0.1900728410019623,65.53,455.66
0.22807172001233864,0.5992882562277578,-0.16481712793567796,95.71,445.83
-0.2979267417889962,0.6713523131672597,1.1131219532185097,92.77,449.36
1.1016048797895548,0.708540925266904,-0.06547798987493905,55.53,436.26
0.14621991855855915,0.6128113879003557,0.3706039890696423,76.39,452.99
1.0841610532502248,0.7532028469750888,-0.9746836602613099,59.42,431.72
-1.3579746622559716,0.2861209964412811,0.7999511111965338,80.09,481.83
1.187482179675487,0.9676156583629892,-1.0959110829794978,87.09,433.08
0.23343905125520928,0.4793594306049821,-0.6834011028967831,79.77,446.87
-0.6857164240864088,0.3704626334519573,0.3419808475945034,94.48,463.03
1.1217323719503205,0.711387900355872,0.23927428112492918,46.86,440.77
1.4571905746297429,0.8110320284697509,-0.9460605187861902,59.42,430.91
0.26564303871243367,0.6313167259786477,0.8252068242628182,77.53,445.93
0.9043554566140545,0.8165480427046262,-2.266092455050858,89.12,430.34
-0.779644720836647,0.2829181494661921,1.2899119446825194,74.74,462.46
-0.31939606676047927,0.3231316725978648,1.3656790838813915,76.73,460.08
0.3005306917910938,0.5816725978647687,-0.32813740576434614,85.71,441.76
0.5863410804739617,0.6987544483985765,1.2175122338925015,55.17,449.66
1.6463890009409374,0.8891459074733096,-1.927665899962598,61.97,436.38
-0.896384175369086,0.43540925266903907,-0.7692705273221614,91.49,452.07
-0.5045689946395204,0.33096085409252674,0.12814914363326654,75.24,467.35
-1.3955459809560669,0.2829181494661921,1.220879662301337,91.21,473.87
-0.4911506665323435,0.3227758007117437,1.3606279412681384,73.22,460.7
-1.421040804359703,0.25444839857651236,1.0743965265168647,76.98,479.53
-0.6937674209507148,0.33274021352313166,0.9211785339147217,75.88,467.46
1.0063347502285986,0.6023131672597865,0.038912290799052875,51.71,440.27
0.2723522027660222,0.6902135231316727,1.3185350861576581,70.88,454.32
1.1418598641110855,0.6425266903914589,-0.6850848171012008,62.53,442.48
1.9697707083239002,0.8715302491103202,-1.9394518993935217,42.75,435.76
1.6544399978052433,0.6884341637010675,-0.46620197052671086,58.01,439.56
-0.5958136257683233,0.32384341637010683,-0.05705941885285065,56.61,467.0
-0.8172160395367423,0.30213523131672604,0.7898488259700277,93.83,462.6
-1.2519698702092739,0.2964412811387901,-2.5237007283269928,99.12,472.16
0.3770151620020022,0.5895017793594305,-0.29614683588037194,70.54,448.46
1.2948288045329024,0.7601423487544482,-0.3416071193996876,56.23,434.11
0.3555458370305191,0.3418149466192171,-0.804628525614971,67.58,449.74
0.3032143574125291,0.7999999999999997,-0.6884522455100553,90.57,439.29
-1.1674344031340596,0.3281138790035586,1.5744596452293753,63.46,473.2
0.7124733646814247,0.7608540925266903,-0.33487226258201686,70.22,437.62
